place_id,Place_Name,Description,Category,City,Price,LevelPrice,Rating,Lat,Long,features,index,cost_range_min,cost_range_max,photo_references,image_link,formatted_address
ChIJOUinst371y0RIR1g_fUfdog,Monumen Bambu Runcing Surabaya,"Monumen Bambu Runcing adalah ikon pariwisata Surabaya yang berhubungan dengan situs sejarah perjuangan bangsa. Monumen ini terdiri dari 5 pilar dan memiliki tinggi yang tidak sama dan dibentuk seperti bambu runcing. Sayangnya, tidak ada estimasi yang tepat tentang tinggi pada masing-masing pilar. Pada waktu tertentu, akan ada air yang mengalir keluar dari bambu runcing, layaknya air mancur. Selain itu, monumen ini dikelilingi oleh taman kecil yang penuh dengan beragam tanaman hias. Monumen Bambu Runcing ini terletak di jantung kota Surabaya, di tengah ramainya lalu lintas jalan Panglima Sudirman. Para pengunjung yang datang ke Surabaya akan langsung mengenali keberadaan monumen ini saat melintasinya. Monumen ini juga dekat dengan Kebun Binatang Surabaya, Tunjungan Plaza, Surabaya Plaza dan Tugu Pahlawan Surabaya. ",Budaya,Surabaya,0,1,4.6,-7.2677755,112.7443898,monumen bambu runcing surabaya budaya surabaya monumen bambu runcing ikon pariwisata surabaya berhubungan situs sejarah perjuangan bangsa monumen  pilar memiliki tinggi dibentuk bambu runcing sayangnya estimasi tinggi pilar waktu air mengalir bambu runcing layaknya air mancur monumen dikelilingi taman penuh beragam tanaman hias monumen bambu runcing terletak jantung kota surabaya tengah ramainya lintas jalan panglima sudirman pengunjung surabaya mengenali keberadaan monumen melintasinya monumen kebun binatang surabaya tunjungan plaza surabaya plaza tugu pahlawan surabaya ,348,0,30000,AZose0k20g8NlywYkN6MTD-JNlc3YKKa7jfJLR6MDU0rsGkENkMiXq8EIE_6y253mU_NEHRsl0CPv3Gy5EOR79rHKDNnNIGQBx5oSSj1oa4Daz1bGG9WH6RQoxclsfIrytWJF9XH64_CklG5IOWsG0ZEzBtbKs0zY_r0WbK7jmNhOfsH-i9K,https://lh3.googleusercontent.com/places/ANJU3DvSVg0U4U9z0ovuD7NttVNfVqZ-e9YFXcm10ssysbMU-Xx6ToJxc9yYStnE2Kv_MYtDRMCOiFHAxp_MGdeufNabVbF22nd7lYI=s1600-w1600-h1600,"PPJV+VQJ, Jl. Panglima Sudirman, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60271, Indonesia"
ChIJtwY-e3H51y0RLnbI8MfjfFk,Taman Mundu,"Taman Mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga kota Surabaya, taman ini lebih tepatnya berada di Jl. Tambaksari atau berada di seberang Stadion Gelora Sepuluh November Tambaksari Surabaya. Taman Mundu dibangun menempati area seluas 4.800 meter persegi dan pembangunannya diresmikan pada 10 Juli 2010. Taman yang cantik ini mempunyai berbagai fasilitas yang bisa dinikmati dan digunakan oleh warga Surabaya atau siapapun yang mengunjungi taman ini, diantarnya fasilitas arena bermain bagi anak-anak,",Taman Hiburan,Surabaya,0,1,4.4,-7.2516046,112.7545983,taman mundu taman hiburan surabaya taman mundu salah taman ruang terbuka hijau warga kota surabaya taman tepatnya jl tambaksari seberang stadion gelora sepuluh november tambaksari surabaya taman mundu dibangun menempati area seluas  meter persegi pembangunannya diresmikan  juli  taman cantik fasilitas dinikmati warga surabaya mengunjungi taman diantarnya fasilitas arena bermain anak-anak,350,0,30000,AZose0lHgJaXPh6mtYscbzgkNbdVUsFRl5Gkz07W-59oLS82lxIUBLNLLZLn4YLm00AaN7QVau4kHwBoHtasau6Rz0A5kox22R_efQiJAYbpoDe9bdLe-AoSboTJr7XFtuTU6Inc_r_RxtaEuVYXqYemDVGzlS2wBkVwzemo3Q8NmVuaqxHF,https://lh3.googleusercontent.com/places/ANJU3DutfVDj25WMaZE2aCzqFvWPIPIM733H_flpBsjAQfn1aJ7Qj3pNlnirPUrwR3_isaJFzmU-X5PPzcv3QlHhqncDdh0iBF4fa6o=s1600-w1600-h1600,"PQX3+9R5, Jl. Juwet, Tambaksari, Kec. Tambaksari, Surabaya, Jawa Timur 60136, Indonesia"
ChIJjSU3GL771y0RP1aWZQsG5G0,Taman Bungkul,"Taman Bungkul adalah taman wisata kota yang terletak di pusat kota Surabaya, tepatnya di Jalan Raya Darmo. Taman ini berdiri di area seluas 900 meter persegi. Dilengkapi berbagai fasilitas penunjang, seperti amfiteater berdiameter 33 meter, lajur joging, lahan papan luncur, taman bermain anak-anak, air mancur, dan pujasera. Selain itu, taman ini juga dilengkapi akses internet nirkabel yang terbuka untuk umum sehingga siapapun bisa mengakses internet selama di taman ini. Letaknya yang berada di jantung Kota Surabaya membuat taman ini tidak hanya berfungsi sebagai lahan hijau saja, tetapi juga sebagai destinasi wisata yang populer di Surabaya.",Taman Hiburan,Surabaya,0,1,4.6,-7.2913468,112.7398218,taman bungkul taman hiburan surabaya taman bungkul taman wisata kota terletak pusat kota surabaya tepatnya jalan raya darmo taman berdiri area seluas 9 meter persegi dilengkapi fasilitas penunjang amfiteater berdiameter  meter lajur joging lahan papan luncur taman bermain anak-anak air mancur pujasera taman dilengkapi akses internet nirkabel terbuka umum mengakses internet taman letaknya jantung kota surabaya taman berfungsi lahan hijau destinasi wisata populer surabaya,351,0,30000,AZose0nRGGnUetzwnxwfYqgwemzyO39whUXt0spVf81UsXtBs8J29gltYjJmd5MnW8-m1s3U2mL__Ap3XXumh3SJyjvCMY2ozT8KUCqf3Ncaj49mfWHbj5WS--AaZ_qg3h5FC_ZaS7rcx9biA6PlTxdlwctunXJ2JObOzmz3BnTUs7C7hgZ0,https://lh3.googleusercontent.com/places/ANJU3Dt1oUB0hn2LzwzUxY0jbcl9N6Ijmn0QBaLk2FxeMXm1vPwlZdfUTDwpyKwO30gROUiuyLXrN0SnSJ-EcWch5ncoh_qrBaL-JHk=s1600-w787-h520,"Jl. Taman Bungkul, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60241, Indonesia"
ChIJ06Zz-8T51y0RKergXlSdhD8,Taman Air Mancur Menari Kenjeran,"Air mancur menari atau dancing fountain juga ada di kawasan jembatan kenjeran Surabaya. Air mancur ini di buat bersamaan dengan pembuatan jembatan kenjeran, di resmikan pada tanggal 9 juli 2016 lalu. Sejak diresmikannya air mancur dan jembatan yang membentang di atas laut dengan panjang 800 meter ini menjadi tujuan wisata bagi warga Surabaya dan sekitarnya. Dancing fountain yang indah tidak lepas dari komponen-komponen yang bekerja di dalamnya seperti nozzle sebagai tempat keluarnya air, dari nozzle inilah semburan air bisa berubah ubah. Air yang keluar di dorong oleh pompa air mancur yang mendorong dari tempat rendah ke tempat lebih tinggi. Pemilihan lampu yang tepat akan menambah kualitas pencahayaan lebih terang, sebaiknya menggunakan underwater led atau waterproof led karena lampu ini bersifat tahan air. Tentu akan menambah tampilan air mancur menari lebih memikat.",Taman Hiburan,Surabaya,0,1,4.4,-7.2752955,112.7549381,taman air mancur menari kenjeran taman hiburan surabaya air mancur menari dancing fountain kawasan jembatan kenjeran surabaya air mancur bersamaan pembuatan jembatan kenjeran resmikan tanggal 9 juli  diresmikannya air mancur jembatan membentang laut  meter tujuan wisata warga surabaya dancing fountain indah lepas komponen-komponen dalamnya nozzle keluarnya air nozzle semburan air berubah ubah air dorong pompa air mancur mendorong rendah tinggi pemilihan lampu menambah kualitas pencahayaan terang underwater led waterproof led lampu bersifat tahan air menambah tampilan air mancur menari memikat,352,0,30000,AZose0n1_n92S4iy4OH9JYDPV1FXW-oWDr6oJ-JbjKBPzf2sqZF-bolNNQxlh0p3d5JBZL5bBhjg_eKblnLUfUz1jI_m51FYfiPCILcLgHEMSsbSSXTqAV_VZa9lizsDeu0jgzRy-tkQhdskmU5byRzOPt7m5wtonBJQe160Z1CUd4v_6-zD,https://lh3.googleusercontent.com/places/ANJU3DtCHoP-53iYv03MZw49UEO2R_pIMPeEHITabesXLv9ecPw0ibExqU6IhWTiqDVUAyx5QRjFav4oXBJ61_tyKxt-Qcyk1uI0RjE=s1600-w913-h616,"QQ7W+P6C, Kenjeran, Bulak, Surabaya, East Java 60123, Indonesia"
ChIJk0V_gLL71y0R1uFIBdNr0FE,Taman Flora Bratang Surabaya,Taman Flora adalah salah satu taman kota di Surabaya yang merupakan fasilitas publik dari Pemkot setempat. Sehingga tempat ini memang sengaja dibuat untuk dinikmati oleh khalayak umum. Karena taman ini merupakan fasilitas publik yang didirikan oleh Pemkot Surabaya maka bagi siapa saja jika ingin memanfaatkan taman kota ini tidak perlu membayar tiket masuk alias gratis.,Taman Hiburan,Surabaya,0,1,4.6,-7.2943303,112.7617534,taman flora bratang surabaya taman hiburan surabaya taman flora salah taman kota surabaya fasilitas publik pemkot sengaja dinikmati khalayak umum taman fasilitas publik didirikan pemkot surabaya memanfaatkan taman kota membayar tiket alias gratis,353,0,30000,AZose0nVeTv2zKRDJLB3o0G01_f0yizmUZ-fO94LbxMrtVfFEZ9TT5LbTh3tsl_GgL3BlNGmAEccBpLCoEzuWKNfqAjEMUB1Y1C1dzIUUIIb38gxV9aSLLW5UQ6ZN-wSGWGxUEcOHQPZ3zkbmByc3VZTvMm9uvP8v4oNdawkYcf7M9bbcKlA,https://lh3.googleusercontent.com/places/ANJU3DuGwezJ-fwVWu8vyh1a0FfCfg-julTCL1LvUC8Yq2UOC0YkhNHxZyNkOU5-bF7-OdM_LZfJ789Z3byA0kXvcWMX_Oj5Y_9UNfc=s1600-w1600-h1600,"PQ46+7P6, Jl. Bratang Binangun, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284, Indonesia"
ChIJMzFPVVSKcC4R05cWREba5Ys,Desa Wisata Lembah Kalipancur,"Wisata alam tengah menjadi sorotan bagi dunia pariwisata. Wisata alam tidak hanya pegunungan, danau, hutan, air terjun, atau pantai. Tapi juga merambah ke konsep pedesaan, seperti Desa Wisata Lembah Kalipancur. Tempat wisata ini menawarkan rekreasi berkonsep pedesaan yang ada di Kota Semarang. Meskipun berkonsep pedesaan, lokasinya tidak jauh dari pusat kota. Dan objek wisata yang sudah lama berdiri ini, masih tetap diminati oleh wisatawan.",Taman Hiburan,Semarang,0,1,3.9,-7.0205245,110.3754605,desa wisata lembah kalipancur taman hiburan semarang wisata alam tengah sorotan dunia pariwisata wisata alam pegunungan danau hutan air terjun pantai merambah konsep pedesaan desa wisata lembah kalipancur wisata menawarkan rekreasi berkonsep pedesaan kota semarang berkonsep pedesaan lokasinya pusat kota objek wisata berdiri diminati wisatawan,354,0,30000,AZose0mV74KSh8qX0MAukFUszisOWVhMD_Hjs0kKUStYBEqgMS4yms9VMViGZN7zk9ErsGiXKyNq5J4kvEk3N_L4lKnYNRxqMs5DhDs-OE5AzgJGJu9dF6qdcLavCv8ePhJlBQFCSPAud2rAzqx8JfXfZlJssSjKcJlwJtFCSCmzFrC6wEas,https://lh3.googleusercontent.com/places/ANJU3DuizIiWWd_9wGzYdkhA4zV6nuPe3qS0BIo6bt7wC07zmFR798pdLqsrMQq7GTSZHN2JPc6-fi3oG8-DpXZuT0me7k2jKjP1JMI=s1600-w607-h385,"Jl. Raya Kalipancur Manyaran, Kalipancur, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50183, Indonesia"
ChIJ8ex3q12LcC4RSqQKrADCNTQ,Indonesia Kaya Park,"Lokasi Taman Indonesia Kaya yang berada di pusat kota Semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman Jawa Tengah. Di sini ada Panggung Budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. Lalu ada Taman Pandawa Lima yang dibuat oleh Komroden Haro, Pelataran Penikmat Seni, Amphitheater, Area Hijau, Gerbang Mural karya lima seniman muda Semarang, dan tak ketinggalan ada Air Mancur Menari. Air Mancur Menari ini dibangun oleh Pemerintah Kota Semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan Indonesia. Air Mancur Menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan.",Taman Hiburan,Semarang,0,1,4.6,-6.9923507,110.4201162,indonesia kaya park taman hiburan semarang lokasi taman indonesia kaya pusat kota semarang taman seluas  meter persegi difungsikan wadah berkesenian komunitas seniman jawa tengah panggung budaya dibangun sisi taman pandawa komroden haro pelataran penikmat seni amphitheater area hijau gerbang mural karya seniman muda semarang ketinggalan air mancur menari air mancur menari dibangun pemerintah kota semarang bergerak mengikuti alunan musik klasik lagu-lagu perjuangan indonesia air mancur menari dijadwalkan menyala 9 -   pekan,355,0,30000,AZose0mvxXLGcJhNTkuuGr0NEThIXAeJY7Cy7bQQfY8x8eUqEqpm_jDqHS6pc4AVg8G1xF7icArxDyBjFBRBuxJIw84d-G5aWwq-42eWHwzvuoqtNQjwBhOK6f1E67pI-slH5RoQGO21FjJjbAg76fMthqJOJU4p2DF04XiEatGNxLXf0Pc_,https://lh3.googleusercontent.com/places/ANJU3DtQYchw4Na0UzxdrF3gz21f9IOa_p06mbTEtlFpG7HrOZG0cMPFxooBvYJefd5wWq6NuPBup-dY-19togOmYvbXFZTwT8YwMHA=s1600-w1600-h1600,"Jl. Menteri Supeno No.11 A, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia"
ChIJs6kBWFqLcC4RHnq-X4GvFrU,Taman Pandanaran,"Dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan SPBU yang tak begitu laku. Bekas SPBU tersebut dirombak total menjadi sebuah taman. Konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar Rp1,8 M. Taman Pandanaran ini beralamatkan di Jalan Pandanaran, Mugassari, Semarang Selatan. Tepatnya, berada di pertigaan antara Jalan Pandanaran dan Jalan MH.Thamrin. Sayangnya, untuk mendapatkan parkir di sini cukup susah. Beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman.",Taman Hiburan,Semarang,0,1,4.4,-6.9877936,110.4172262,taman pandanaran taman hiburan semarang sejarah tercatat dulunya kawasan spbu bekas spbu dirombak total taman konon luas tanah  meter persegi direnovasi taman dana rp taman pandanaran beralamatkan jalan pandanaran mugassari semarang selatan tepatnya pertigaan jalan pandanaran jalan mhthamrin sayangnya parkir susah pengunjung memarkirkan kendaraannya warung makan sekitaran taman,356,0,30000,AZose0k6Z8C381nSz2zUFc5OGvXgnz2m6WeQOiQpFWY9EqlZ6A10UAbL-gL3JemXSEAXGP_ZDr4oqLINGJVbA7QbQ-5Axt0HIrvMFbpAW3JoFjqHzn6wq_XMYsZ2bkVUX03s_l6SSikONSgff1Dp0rIYEgV1vLDjIWYTjvwzj6Hdi3WOjCTt,https://lh3.googleusercontent.com/places/ANJU3Ds_MBbJVJV4CG7Wyr2SF-oRVRrQonNVKfxoeDv-cq7oPphBLVcoDO0NteTmvKK2SEWatN06wbHN419cqwl2JqKx-oVL633YjEk=s1600-w1600-h1600,"2C68+VVQ, Jl. Pandanaran, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia"
ChIJReO4SUPzcC4RdPCSqoDH0Y8,GPIB Immanuel Semarang (Gereja Blenduk),"GPIB Immanuel Semarang (populer dengan nama Gereja Blenduk, kadang-kadang dieja Gereja Blendug, dan sering kali dilafazkan sebagai mBlendhug) (bahasa Jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. Gréja Blendhuk) adalah Gereja Kristen tertua di Jawa Tengah yang dibangun oleh masyarakat Belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). Gereja ini sesungguhnya bernama Gereja GPIB Immanuel, di Jl. Letjend. Suprapto 32. Kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel Barok. Arsitektur di dalamnya dibuat berdasarkan salib Yunani. Gereja ini direnovasi pada 1894 oleh W. Westmaas dan H.P.A. de Wilde, yang menambahkan kedua menara di depan gedung gereja ini. Nama Blenduk adalah julukan dari masyarakat setempat yang berarti kubah. Gereja ini hingga sekarang masih dipergunakan setiap hari Minggu. Di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial Belanda.
",Tempat Ibadah,Semarang,0,1,4.6,-6.9683488,110.4274767,gpib immanuel semarang gereja blenduk ibadah semarang gpib immanuel semarang populer nama gereja blenduk kadang-kadang dieja gereja blendug dilafazkan mblendhug bahasa jawa  translit grja blendhuk gereja kristen tertua jawa tengah dibangun masyarakat belanda tinggal kota  bentuk oktagonal persegi delapan gereja sesungguhnya bernama gereja gpib immanuel jl letjend suprapto  kubahnya dilapisi perunggu dalamnya orgel barok arsitektur dalamnya berdasarkan salib yunani gereja direnovasi 9 westmaas hpa de wilde menara gedung gereja nama blenduk julukan masyarakat kubah gereja minggu gereja bangunan kolonial belanda,357,0,30000,AZose0nn9YkXxjpDyTNOVWIL9KzzVmrfEvHpNbs718xONL1wWlaLt_E-DA_dy8SGhY3FvmKvMCfawENVILhflaeIWiXdcqZndPGNe9ZJeUMZiFgvp6K1bcGbH-1-cLJXETcx_w5mqlTEgBe09y4oSVhqGQ6sulml1kHpxsN5nrw_uOsDpx3p,https://lh3.googleusercontent.com/places/ANJU3Dvm_7oUSpoj95iVwkjh5Mi5xtC9kdbNjIfT_CYLgz164jBIcWhVDWC1HKpiNfKpjLiz1A-kARgKM9zF5_SRXaax2_yQwqYFnuE=s1600-w1600-h1600,"Jl. Letjen Suprapto No.32, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174, Indonesia"
ChIJlRD4jFnzcC4RDpRqS9g_CZc,Taman Srigunting,"Merupakan salah satu landmark di Kawasan Kota Lama Semarang, Taman Srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. Taman Srigunting berada di Jalan Letjen Suprapto 32 Kawasan Kota Lama, di sisi selatan terdapat Gedung Marba, di barat daya terdapat Gedung Jiwasraya, di sisi barat terdapat Gereja Blenduk serta di sisi timur terdapat Gedung Kerta Niaga. Taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. Pada tahun 2001, Taman Srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. Pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. Dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut.
",Taman Hiburan,Semarang,0,1,4.7,-6.9681728,110.4278262,taman srigunting taman hiburan semarang salah landmark kawasan kota semarang taman srigunting kolonial belanda berwujud parade plein panggung parade ruang terbuka taman salah berkumpul berkegiatan komunitas taman srigunting jalan letjen suprapto  kawasan kota sisi selatan gedung marba barat daya gedung jiwasraya sisi barat gereja blenduk sisi timur gedung kerta niaga taman mengalami renovasi tahun  tahun  tahun  taman srigunting dikembalikan fungsi raung terbuka rekreatif taman pasif tahun  renovasi taman jalan sisi jalan tengah tengah tiang lampu penerangan bercabang menerangi sisi jalan,358,0,30000,AZose0m0jbupuwQsisGWZkD7aoLRuhR80TvQjsRhBJyBz-9IOc71yxqvRHBrCddqe1JPnUeGuGH_Ssu0X-W3CvgeAaeZXP-i73t2tEcBCEkYaWy-hhJo4Xf7_KUi64qU5UYIii4bJX71vQ7uVUSkL7pMn9e5yI0l6p_CaJLUGhRMqVl139m1,https://lh3.googleusercontent.com/places/ANJU3DuZFdkvXx_Q1nq4S1f_OCzelo4c0KQxzLir9Fx6rMrIMNiUkOeh2Sh4Y12SV0PtrXS2Hjfn_tbuszji6qCAW_iqAR7wODZjpOk=s1600-w1600-h1600,"2CJH+P4P, Tanjung Mas, Semarang Utara, Semarang City, Central Java 50174, Indonesia"
ChIJRdAeQ1JgcC4REiEH0OYA0I0,Masjid Kapal Semarang,"Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid.",Tempat Ibadah,Semarang,0,1,4.1,-7.0187782,110.2937134,masjid kapal semarang ibadah semarang masjid safinatun najah pengunjung menyebutnya masjid kapal semarang wisata religi ramai dikunjungi ramadan masjid berlokasi berlokasi jalan kyai padak podorejo kec ngaliyan kota semarang ramai didatangi pengunjung menjelang buka puasa tujuan utama kesini beribadah berburu foto berkuliner kawasan masjid,359,0,30000,AZose0lpQsBp7-Fs7kqmTP4xCPLi7kW5Sr7YA5DfMvvPOt4eyKD4UDTKHN1aOANDvFEsVqnCLg9hi20_b9QDKqs6zhnFm62S7E90F-_dZ3V_UES7sCDYFL8VFwMub9OOYbK-2W-5IzmiBfOyqYbvokkHG_Uq3FEHk0pwQzNsIyNG-ghfpz6p,https://lh3.googleusercontent.com/places/ANJU3Dv91Kg6IhdNiyRGsFTCA08tZzIOVxt6pNSFaUuNM9r5TLAlzwqIp1nMhvUg-WgjPl2W3zb7jzJzFjHQYzcOS-ofT8J0Gabmlew=s1600-w1600-h1600,"X7JV+FC7, Jl. Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50214, Indonesia"
ChIJRQi5xan0cC4Rbr7SVn_Y2gw,Kota Lama Semarang,"Kota Lama Semarang (bahasa Jawa: ꦏꦸꦛ​ꦭꦩ​ꦱꦼꦩꦫꦁ, translit. Kutha Lama Semarang) adalah suatu kawasan di Semarang yang menjadi pusat perdagangan pada abad 19-20 . Pada masa itu, untuk mengamankan warga dan wilayahnya, kawasan itu dibangun benteng, yang dinamai benteng Vijhoek. Untuk mempercepat jalur perhubungan antar ketiga pintu gerbang dibenteng itu maka dibuat jalan-jalan perhubungan, dengan jalan utamanya dinamai: Heeren Straat. Saat ini bernama Jl. Let Jen Soeprapto. Salah satu lokasi pintu benteng yang ada sampai saat ini adalah Jembatan Berok, yang disebut De Zuider Por.\nKawasan Kota Lama Semarang disebut juga Outstadt. Luas kawasan ini sekitar 31 hektare. Dilihat dari kondisi geografi, tampak bahwa kawasan ini terpisah dengan daerah sekitarnya, sehingga tampak seperti kota tersendiri dengan julukan ""Little Netherland"". Kawasan Kota Lama Semarang ini merupakan saksi bisu sejarah Indonesia masa kolonial Belanda lebih dari 2 abad, dan lokasinya berdampingan dengan kawasan ekonomi. Di tempat ini ada sekitar 50 bangunan kuno yang masih berdiri dengan kukuh dan mempunyai sejarah Kolonialisme di Semarang. Secara umum karakter bangunan di wilayah ini mengikuti bangunan-bangunan di benua Eropa sekitar tahun 1700-an. Hal ini bisa dilihat dari detail bangunan yang khas dan ornamen-ornamen yang identik dengan gaya Eropa. Seperti ukuran pintu dan jendela yang luar biasa besar, penggunaan kaca-kaca berwarna, bentuk atap yang unik, sampai adanya ruang bawah tanah.Seperti kota-kota lainnya yang berada di bawah pemerintahan kolonial Belanda, dibangun pula benteng sebagai pusat militer. Benteng ini berbentuk segi lima dan pertama kali dibangun di sisi barat kota lama Semarang saat ini. Benteng ini hanya memiliki satu gerbang di sisi selatannya dan lima menara pengawas. Masing-masing menara diberinama: Zeeland, Amsterdam, Utrecht, Raamsdonk dan Bunschoten. Pemerintah Belanda memindahkan permukiman Tionghoa pada tahun 1731 di dekat permukiman Belanda, untuk memudahkan penga- wasan terhadap segala aktivitas orang Tionghoa. Oleh sebab itu, Benteng tidak hanya sebagai pusat militer, tetapi juga sebagai menara pengawas bagi segala aktivitas kegiatan orang Tionghoa.\nKota Lama menjadi salah satu ikon primadona bagi warga Kota Semarang sampai Mancanegara turut datang ke Kota Lama ini. Rencananya Kota Lama Semarang akan diajukan oleh Situs Warisan Dunia UNESCO.",Budaya,Semarang,0,1,4.7,-6.9681399,110.4278611,kota semarang budaya semarang kota semarang bahasa jawa  translit kutha semarang kawasan semarang pusat perdagangan abad 9-  mengamankan warga wilayahnya kawasan dibangun benteng dinamai benteng vijhoek mempercepat jalur perhubungan ketiga pintu gerbang dibenteng jalan-jalan perhubungan jalan utamanya dinamai heeren straat bernama jl let jen soeprapto salah lokasi pintu benteng jembatan berok de zuider pornkawasan kota semarang outstadt luas kawasan  hektare kondisi geografi kawasan terpisah daerah kota tersendiri julukan little netherland kawasan kota semarang saksi bisu sejarah indonesia kolonial belanda  abad lokasinya berdampingan kawasan ekonomi  bangunan kuno berdiri kukuh sejarah kolonialisme semarang umum karakter bangunan wilayah mengikuti bangunan-bangunan benua eropa tahun -an detail bangunan khas ornamen-ornamen identik gaya eropa ukuran pintu jendela penggunaan kaca-kaca berwarna bentuk atap unik ruang tanahseperti kota-kota pemerintahan kolonial belanda dibangun benteng pusat militer benteng berbentuk segi dibangun sisi barat kota semarang benteng memiliki gerbang sisi selatannya menara pengawas menara diberinama zeeland amsterdam utrecht raamsdonk bunschoten pemerintah belanda memindahkan permukiman tionghoa tahun  permukiman belanda memudahkan penga- wasan aktivitas tionghoa benteng pusat militer menara pengawas aktivitas kegiatan tionghoankota salah ikon primadona warga kota semarang mancanegara kota rencananya kota semarang diajukan situs warisan dunia unesco,360,0,30000,AZose0nqemeawqU34FzN6qJh3xaxnGWIp7khdJSuqMCVfej-16g_MWnLuEzAGN632KLhTHgdfL0xMFuEOGIRM9qP7mbjULF93_q517REMn68TyPzQLed7HlJIgWa2oBWhWcdKKE3YyHRY7Pl1m6aHYwVbcjhKIcE3GLzH-nES2p66CFoIqwO,https://lh3.googleusercontent.com/places/ANJU3DtgH1RFiGCEe-wRhfg2av6MbxP35Oq5OQ2Pl4XluGAjuDYlzllyTQ6Rw_d1ZMYPPlWL0P5sSHKGroBWu5Gki5M_FkWfdKNwvKE=s1600-w1440-h810,"Jl. Letjen Suprapto No.31, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50137, Indonesia"
